zip,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,lat,long,geometry
93101,100278,91126,84575,79380,75344,71268,69188,71512,69297,66940,65935,34.4189788,-119.7091664,"list(list(c(-119.718372, -119.718161, -119.717983, -119.717417, -119.716872, -119.716956, -119.715819, -119.717092, -119.715948, -119.715281, -119.714682, -119.714096, -119.713749, -119.713533, -119.712978, -119.712399, -119.711368, -119.711263, -119.711142, -119.710752, -119.709984, -119.709677, -119.708845, -119.708784, -119.708724, -119.707835, -119.707638, -119.706528, -119.706521, -119.70651, -119.706508, -119.706507, -119.706204, -119.705952, -119.705953, -119.704624, -119.704445, -119.704485, 
-119.704568, -119.705197, -119.704551, -119.703913, -119.702635, -119.701997, -119.701357, -119.700079, -119.699752, -119.699443, -119.698975, -119.698798, -119.698688, -119.698498, -119.696487, -119.69381, -119.694926, -119.693657, -119.692391, -119.69176, -119.69112, -119.689846, -119.689212, -119.688776, -119.688549, -119.68787, -119.687271, -119.687767, -119.687875, -119.688072, -119.688149, -119.688283, -119.688374, -119.688467, -119.688565, -119.688684, -119.68876, -119.688867, -119.688936, 
-119.688813, -119.688663, -119.688547, -119.68843, -119.688312, -119.688194, -119.688079, -119.689074, -119.689296, -119.689438, -119.689573, -119.690055, -119.689722, -119.689382, -119.689173, -119.689004, -119.688509, -119.687898, -119.687681, -119.68756, -119.687426, -119.687283, -119.687258, -119.687133, -119.687029, -119.685612, -119.684274, -119.684131, -119.683948, -119.683822, -119.683704, -119.68366, -119.683556, -119.682923, -119.682275, -119.681445, -119.681183, -119.681111, -119.681069, 
-119.681027, -119.681021, -119.680901, -119.680798, -119.680703, -119.680653, -119.680644, -119.680609, -119.680383, -119.680968, -119.683334, -119.683825, -119.68487, -119.685591, -119.685431, -119.685827, -119.686735, -119.687414, -119.688177, -119.688498, -119.688566, -119.688634, -119.689186, -119.689723, -119.690272, -119.69038, -119.690444, -119.690655, -119.690866, -119.691132, -119.691234, -119.691337, -119.691444, -119.692729, -119.69387, -119.693974, -119.694083, -119.694161, -119.694248, 
-119.69432, -119.694378, -119.694424, -119.694454, -119.694463, -119.694718, -119.69475, -119.694787, -119.694847, -119.694923, -119.695013, -119.695119, -119.695213, -119.695314, -119.695438, -119.695559, -119.695719, -119.695888, -119.696064, -119.696249, -119.696437, -119.69663, -119.696824, -119.69698, -119.697548, -119.69774, -119.697726, -119.697741, -119.697755, -119.697791, -119.697837, -119.697896, -119.697965, -119.698074, -119.698183, -119.698304, -119.698716, -119.698926, -119.69909, 
-119.699203, -119.699292, -119.699397, -119.699463, -119.699566, -119.699671, -119.700288, -119.7004, -119.700481, -119.700612, -119.700702, -119.700836, -119.701092, -119.701127, -119.701159, -119.701303, -119.701504, -119.70169, -119.701751, -119.701845, -119.702078, -119.702795, -119.703658, -119.7037, -119.703727, -119.703746, -119.703723, -119.703719, -119.70373, -119.703751, -119.703783, -119.703825, -119.703876, -119.703935, -119.703967, -119.704325, -119.704816, -119.704942, -119.705057, 
-119.705128, -119.706007, -119.706165, -119.706248, -119.70632, -119.706376, -119.70655, -119.706605, -119.706669, -119.706741, -119.706822, -119.706859, -119.706909, -119.706999, -119.707135, -119.70725, -119.707375, -119.707464, -119.707546, -119.708582, -119.70867, -119.708772, -119.708854, -119.708864, -119.708865, -119.714644, -119.716047, -119.716193, -119.716466, -119.716837, -119.717356, -119.717768, -119.717904, -119.717937, -119.717947, -119.717945, -119.717932, -119.717908, -119.717852, 
-119.717803, -119.717702, -119.717618, -119.71736, -119.717336, -119.717307, -119.7173, -119.719156, -119.722517, -119.723811, -119.72433, -119.725031, -119.725315, -119.727054, -119.728626, -119.728745, -119.731502, -119.731639, -119.731879, -119.731933, -119.732165, -119.731858, -119.732759, -119.734861, -119.740336, -119.740313, -119.740216, -119.740162, -119.74015, -119.740095, -119.740098, -119.740116, -119.740121, -119.74017, -119.74022, -119.740259, -119.740542, -119.740793, -119.740918, -119.740953, 
-119.741048, -119.741134, -119.741184, -119.741214, -119.741222, -119.740709, -119.740603, -119.740464, -119.740364, -119.740235, -119.740116, -119.740036, -119.739961, -119.739875, -119.739822, -119.739778, -119.739689, -119.739644, -119.739562, -119.739465, -119.739392, -119.739272, -119.739138, -119.738994, -119.738892, -119.738732, -119.73844, -119.738108, -119.738062, -119.738037, -119.738034, -119.738007, -119.737965, -119.737761, -119.737713, -119.737673, -119.737643, -119.737604, -119.737563, 
-119.737515, -119.737412, -119.737313, -119.737177, -119.737038, -119.736899, -119.736746, -119.736608, -119.736014, -119.735775, -119.735644, -119.735488, -119.734745, -119.734607, -119.734468, -119.734329, -119.733828, -119.73369, -119.733617, -119.733491, -119.733367, -119.733069, -119.732931, -119.732794, -119.732656, -119.732518, -119.732385, -119.731804, -119.731666, -119.731525, -119.731419, -119.731278, -119.731143, -119.731028, -119.730942, -119.730851, -119.730763, -119.730679, -119.730638, 
-119.730553, -119.730411, -119.729745, -119.729667, -119.72955, -119.729428, -119.729306, -119.729238, -119.72911, -119.729052, -119.727789, -119.728493, -119.728339, -119.729746, -119.729592, -119.729439, -119.728876, -119.728622, -119.728523, -119.728462, -119.72833, -119.728242, -119.728222, -119.728145, -119.727899, -119.72669, -119.72667, -119.726659, -119.726659, -119.726677, -119.727711, -119.72787, -119.728027, -119.728254, -119.728451, -119.728443, -119.728461, -119.728482, -119.728508, 
-119.728538, -119.728575, -119.728615, -119.728659, -119.728703, -119.72875, -119.728859, -119.728969, -119.729047, -119.729117, -119.729211, -119.729267, -119.729316, -119.729354, -119.729372, -119.729369, -119.729349, -119.729304, -119.729243, -119.729215, -119.729182, -119.729161, -119.729156, -119.729167, -119.729191, -119.729194, -119.729191, -119.729165, -119.729126, -119.729093, -119.728956, -119.728803, -119.727916, -119.725848, -119.724873, -119.724602, -119.724153, -119.723646, -119.72334, 
-119.721547, -119.720789, -119.720628, -119.720328, -119.720034, -119.719933, -119.719662, -119.719563, -119.719114, -119.718727, -119.718372, 34.427224, 34.42742, 34.427587, 34.428119, 34.428648, 34.428709, 34.429757, 34.430689, 34.431758, 34.431273, 34.43083, 34.431381, 34.431701, 34.43191, 34.432429, 34.43297, 34.43394, 34.434014, 34.434098, 34.435956, 34.435452, 34.435109, 34.434184, 34.434116, 34.434126, 34.434106, 34.434102, 34.434084, 34.4345, 34.43477, 34.434838, 34.43511, 34.435108, 34.435106, 
34.434523, 34.434522, 34.434024, 34.434001, 34.433925, 34.433332, 34.432867, 34.432396, 34.431461, 34.430993, 34.430528, 34.429594, 34.429354, 34.429127, 34.42879, 34.428663, 34.428582, 34.428709, 34.428516, 34.426875, 34.425825, 34.424896, 34.423969, 34.423499, 34.423038, 34.422105, 34.421639, 34.42133, 34.421156, 34.420664, 34.420222, 34.419756, 34.419686, 34.419629, 34.419603, 34.419575, 34.419566, 34.419565, 34.419573, 34.419599, 34.419625, 34.419675, 34.41959, 34.419541, 34.419501, 34.419482, 
34.419472, 34.419473, 34.419484, 34.419504, 34.419139, 34.419037, 34.41896, 34.418875, 34.4185, 34.418254, 34.418004, 34.417853, 34.41772, 34.417268, 34.417841, 34.418036, 34.418128, 34.418208, 34.418277, 34.418286, 34.418333, 34.418363, 34.418673, 34.418966, 34.419009, 34.419085, 34.419156, 34.419237, 34.419273, 34.419371, 34.418908, 34.418434, 34.417839, 34.417652, 34.417591, 34.417567, 34.417551, 34.417505, 34.417367, 34.417219, 34.417037, 34.416901, 34.416868, 34.416735, 34.41536, 34.415298, 
34.415019, 34.414954, 34.4148, 34.41468, 34.413346, 34.413182, 34.412824, 34.412473, 34.412053, 34.411847, 34.411805, 34.411802, 34.412175, 34.411716, 34.411229, 34.411147, 34.411102, 34.410969, 34.410822, 34.410613, 34.410517, 34.41042, 34.410318, 34.409113, 34.40804, 34.40795, 34.40784, 34.407746, 34.407623, 34.407494, 34.407361, 34.407224, 34.407084, 34.407002, 34.404739, 34.404583, 34.404461, 34.404311, 34.404167, 34.404028, 34.403897, 34.403797, 34.403703, 34.403606, 34.403524, 34.403432, 34.403352, 
34.403285, 34.40323, 34.403189, 34.403162, 34.403149, 34.403148, 34.403176, 34.40318, 34.403408, 34.403548, 34.403618, 34.40372, 34.403818, 34.403912, 34.404, 34.404101, 34.404183, 34.404256, 34.404482, 34.404593, 34.404689, 34.404755, 34.404826, 34.404932, 34.40502, 34.405169, 34.405301, 34.405956, 34.406055, 34.406116, 34.406197, 34.406239, 34.406287, 34.406358, 34.406373, 34.406396, 34.406587, 34.406485, 34.406741, 34.406802, 34.406857, 34.406992, 34.407396, 34.408005, 34.408124, 34.408252, 34.408441, 
34.408708, 34.408808, 34.408883, 34.408947, 34.409009, 34.409066, 34.409117, 34.409163, 34.409183, 34.409338, 34.409537, 34.409582, 34.409643, 34.409692, 34.410458, 34.410613, 34.410712, 34.410808, 34.410883, 34.411152, 34.411216, 34.411273, 34.411322, 34.411363, 34.411376, 34.411393, 34.411414, 34.411432, 34.411459, 34.411505, 34.411548, 34.411598, 34.412311, 34.412384, 34.412493, 34.412614, 34.412648, 34.412694, 34.410672, 34.410554, 34.410468, 34.41032, 34.410135, 34.409884, 34.409697, 34.410008, 
34.4101, 34.410165, 34.410232, 34.410298, 34.410362, 34.410451, 34.410504, 34.410597, 34.410701, 34.411124, 34.411172, 34.411231, 34.41125, 34.412878, 34.411968, 34.412049, 34.413009, 34.412271, 34.411913, 34.411338, 34.410655, 34.410252, 34.411221, 34.412465, 34.412434, 34.412728, 34.4127, 34.410685, 34.410787, 34.411991, 34.41212, 34.412294, 34.412834, 34.413336, 34.413476, 34.414143, 34.414393, 34.414586, 34.414633, 34.414877, 34.415057, 34.415176, 34.415878, 34.416456, 34.416712, 34.416798, 34.417063, 
34.417372, 34.417621, 34.417871, 34.418088, 34.418083, 34.418089, 34.418111, 34.418137, 34.418186, 34.418249, 34.418305, 34.418368, 34.41846, 34.418536, 34.418616, 34.418847, 34.418935, 34.419064, 34.419184, 34.41926, 34.419365, 34.419458, 34.41954, 34.419587, 34.419647, 34.41973, 34.418896, 34.418739, 34.41858, 34.418476, 34.418251, 34.418093, 34.417528, 34.417433, 34.417378, 34.417353, 34.417339, 34.417337, 34.417351, 34.417393, 34.417422, 34.417448, 34.417458, 34.417451, 34.417427, 34.417411, 
34.417392, 34.417393, 34.41741, 34.417452, 34.41767, 34.417696, 34.417706, 34.4177, 34.417621, 34.417605, 34.417603, 34.417606, 34.417621, 34.417689, 34.417709, 34.417717, 34.417713, 34.417697, 34.417669, 34.417487, 34.41746, 34.417449, 34.417452, 34.41747, 34.417504, 34.417547, 34.417565, 34.417569, 34.417557, 34.41753, 34.417521, 34.417516, 34.417471, 34.417259, 34.417233, 34.417201, 34.417185, 34.417185, 34.417198, 34.417245, 34.417259, 34.418707, 34.419409, 34.420415, 34.421378, 34.421549, 34.421701, 
34.422217, 34.422451, 34.42253, 34.422574, 34.422672, 34.42275, 34.422771, 34.422851, 34.423133, 34.424526, 34.424558, 34.424592, 34.424623, 34.424732, 34.424624, 34.424619, 34.424627, 34.424649, 34.424667, 34.424775, 34.424838, 34.424873, 34.424905, 34.424933, 34.424957, 34.424976, 34.424989, 34.424997, 34.424999, 34.424987, 34.42499, 34.425003, 34.425028, 34.425081, 34.425125, 34.425184, 34.425259, 34.425338, 34.425419, 34.425485, 34.425574, 34.425656, 34.425685, 34.42574, 34.4258, 34.425862, 34.425923, 
34.426015, 34.426081, 34.426113, 34.426199, 34.426284, 34.426339, 34.426526, 34.426808, 34.426684, 34.426368, 34.426203, 34.426144, 34.426065, 34.425937, 34.425868, 34.425277, 34.424946, 34.425097, 34.425383, 34.425667, 34.425765, 34.426022, 34.426116, 34.426536, 34.426895, 34.427224)))"
